stop_id,stop_name,latitude,longitude
453,Rhur St/Hammond Rd,-38.00933315,145.20669164
45425,Governor Rd/Burdekin Bvd,-38.01172325,145.13216385
45426,Bate Dr/Governor Rd,-38.00911087,145.11866492
45427,Industrial Dr/Boundary Rd,-38.00499708,145.10436283
45428,McDonald St/Treeby Bvd,-38.00108196,145.1024365
45429,Treeby Bvd/Arwon St,-38.00324571,145.1013785
45430,Black Knight St/Hall Mark Rd,-38.00173509,145.09824004
45431,Edward St/McDonald St,-38.00154621,145.09603554
45432,Ben Kavanagh Reserve/McDonald St,-38.00298865,145.09162493
45434,Ben Kavanagh Reserve/McDonald St,-38.0026962,145.09192862
45435,Manikato Ave/McDonald St,-38.00140743,145.09636939
45436,Treeby Bvd/McDonald St,-38.00098269,145.10131159
45437,Industrial Dr/Boundary Rd,-38.00385802,145.10469966
45438,Bate Dr/Governor Rd,-38.00891605,145.11831682
45439,Governor Rd/Burdekin Bvd,-38.01143788,145.13235334
45447,Cardinal Ct/Tootal Rd,-37.97212363,145.12185228
45448,McClure Rd/Tootal Rd,-37.96815014,145.12471972
45449,Tootal Rd/Heatherton Rd,-37.95980502,145.13149952
45450,Clarke Rd/Heatherton Rd,-37.96073734,145.13914757
45451,Red Hill Rd/Heatherton Rd,-37.96189334,145.14844067
45452,Spring Rd/Heatherton Rd,-37.96193282,145.14808682
45453,Clarke Rd/Heatherton Rd,-37.96076113,145.13837298
45454,Tootal Rd/Heatherton Rd,-37.95998304,145.13192753
45455,McClure Rd/Tootal Rd,-37.96845624,145.12470054
45456,Cardinal Ct/Tootal Rd,-37.97209014,145.12201251
45457,Allan St/Cheltenham Rd ,-37.98988995,145.20402241
45458,Leslie St/Cheltenham Rd,-37.99113491,145.19821877
45459,Bennet St/Cheltenham Rd ,-37.99052838,145.19980502
45461,Little Brighton Reserve/Union St,-37.90892996,145.01838535
45468,Oak Grange Ret Village/Union St,-37.90881228,145.01835438
45538,Dandenong Station/Foster St,-37.98957674,145.20948437
45765,Caulfield Racecourse/Station St,-37.87722165,145.04068925
458,Greens Rd/Frankston-Dandenong Rd,-38.01560152,145.21532128
45806,Winners Cir/Wells Rd,-38.01639238,145.10744095
45807,Winners Cir/Wells Rd,-38.01633043,145.10751089
45816,Albert St/Park St,-38.00862798,145.08983859
45826,Charman Rd/Park Rd,-37.96527174,145.05514069
45861,Menzies Reserve/Menzies Ave,-37.9671398,145.21024585
45898,Dandenong Town Centre/Robinson St,-37.98695855,145.21094855
45899,Dandenong Town Centre/Scott St,-37.98624065,145.21055608
459,Zenith Rd/Frankston-Dandenong Rd,-38.01922243,145.21460691
45958,Alexander St/Hawthorn Rd,-37.90621215,145.01807156
45959,Milroy St/North Rd,-37.90072106,145.01202067
45960,North Rd/Hawthorn Rd,-37.90239979,145.01911781
460,Monterey Rd/Frankston-Dandenong Rd,-38.02294225,145.21387867
461,Quality Dr/Frankston-Dandenong Rd,-38.02632944,145.213204
462,Healey Rd/Frankston-Dandenong Rd,-38.02780285,145.21290616
46342,Edithvale Station/Edithvale Rd,-38.03810078,145.11019796
46344,Genazzano College/Cotham Rd,-37.80956168,145.05432647
4635,Holy Trinity Church/High St,-37.80560761,145.03383768
464,Swift Way/Frankston-Dandenong Rd,-38.03389465,145.21170989
4640,Boorool Rd/Harp Rd,-37.80033117,145.05910035
4641,Stradbroke Park/Harp Rd,-37.80070593,145.06215708
4642,Corhampton Rd/Belmore Rd,-37.80115543,145.06592743
4643,Lawson St/Belmore Rd,-37.80156344,145.06882436
4644,Kendari Ave/Belmore Rd,-37.80190732,145.07221137
4645,Macleay Park/Belmore Rd,-37.80239318,145.0754698
4646,Morris St/Belmore Rd,-37.80270637,145.07754017
4647,Heather St/Belmore Rd,-37.80306629,145.0802681
4648,Balwyn Rd/Belmore Rd,-37.80331726,145.0823969
4649,Balwyn Leisure Centre/Belmore Rd,-37.80401511,145.0876263
465,Colemans Rd/Frankston-Dandenong Rd,-38.03994138,145.21051449
4650,Hosken St/Belmore Rd,-37.80436431,145.09026375
4651,Glenluss St/Belmore Rd,-37.80445204,145.09345314
4652,Greythorn Rd/Belmore Rd,-37.8039856,145.09581627
4653,Luena Rd/Belmore Rd,-37.80395167,145.09873617
4654,Winfield Rd/Belmore Rd,-37.80247859,145.1035102
46543,Nunawading Station/Station St,-37.82045594,145.17644041
4655,Belgravia Ave/Belmore Rd,-37.80175917,145.10584559
4656,McColl Rd/Belmore Rd,-37.80133581,145.10866176
4657,Milne Rd/Belmore Rd,-37.80113375,145.11010935
4658,Valda Ave/Belmore Rd,-37.80055131,145.11369049
466,Willow Mobile Village/Frankston-Dandenong Rd,-38.04362494,145.20977528
4667,Narallah Gr/Station St,-37.80027165,145.1272245
4668,Woodhouse Gr/Station St,-37.80234699,145.12681998
4669,Bell St/Station St,-37.80373931,145.12653493
4670,Memorial Park/Station St,-37.80492535,145.12631186
4671,Wimmera St/Station St,-37.80638271,145.12615009
4672,Shannon St/Station St,-37.80812636,145.12585612
46721,Eastland SC/Warrandyte Rd,-37.81247988,145.23076517
4673,Tyne St/Station St,-37.81094794,145.12534176
4674,Severn St/Station St,-37.81291588,145.12498528
4675,Box Hill Gardens/Station St,-37.81514417,145.12456539
4676,Whitehorse Rd/Station St,-37.81765981,145.12408139
4678,Woodhouse Gr/Elgar Rd,-37.80342531,145.11758133
4679,Derwent St/Elgar Rd,-37.80564419,145.11713881
4680,Hagenauer Reserve/Elgar Rd,-37.80932852,145.11647728
4681,Severn St/Elgar Rd,-37.81212357,145.11599731
4682,Box Hill Hospital/Arnold St,-37.81411498,145.11767336
4683,Epworth Eastern/Arnold St ,-37.81435265,145.11957576
4684,Box Hill TAFE/Nelson Rd,-37.81708991,145.11942679
47093,Eastland SC/Ringwood St,-37.81431982,145.22726783
47109,Mitcham Station/Colombo St,-37.81805387,145.19190426
47110,Mitcham Station/Colombo St,-37.81805957,145.19168828
47111,Mitcham Station/Calcutta St,-37.81829821,145.19255721
47112,Mitcham Station/Calcutta St,-37.81832192,145.19234078
47113,Mitcham Station/Calcutta St,-37.81834564,145.19212435
47168,Mitcham Station/Colombo St,-37.81808293,145.19144914
47252,Ringwood Station/Maroondah Hwy,-37.81532947,145.22908401
47684,Harrison St/Mitcham Rd,-37.8139878,145.19355976
47771,Dingley Arterial/Tootal Rd,-37.96319583,145.12824919
47772,Dingley Arterial/Tootal Rd,-37.96305804,145.12865108
47923,Chadstone Shopping Centre/Eastern Access Rd,-37.88774681,145.08333558
47924,Chadstone Shopping Centre/Eastern Access Rd,-37.88781264,145.08350444
47925,Chadstone Shopping Centre/Eastern Access Rd,-37.88796578,145.08350047
47926,Chadstone Shopping Centre/Eastern Access Rd,-37.88813674,145.08348466
47927,Chadstone Shopping Centre/Eastern Access Rd,-37.88813897,145.08362106
47928,Chadstone Shopping Centre/Eastern Access Rd,-37.88798583,145.08362503
47929,Chadstone Shopping Centre/Eastern Access Rd,-37.88760842,145.08369167
47930,Chadstone Shopping Centre/Eastern Access Rd,-37.88782406,145.08365196
47931,Chadstone Shopping Centre/Eastern Access Rd,-37.88787243,145.08385539
47932,Chadstone Shopping Centre/Eastern Access Rd,-37.88815994,145.08380245
480,Bittern Dr/Heatherton Rd,-37.97330486,145.2455927
48059,Delhi St/Mitcham Rd,-37.81877665,145.19378384
48172,Bloomfield Rd/Rich St,-37.97345139,145.17818215
48173,Bloomfield Rd/Rich St,-37.97353035,145.17804358
48174,Yarraman Rd/Bloomfield Rd,-37.97656051,145.17818497
48175,Yarraman Rd/Bloomfield Rd,-37.9771238,145.1778978
48176,Cheltenham Rd/Perry Rd,-37.99561107,145.17525394
48177,Cheltenham Rd/Perry Rd,-37.99593996,145.17496109
48178,Serbian Orthodox Church/Perry Rd,-38.00272515,145.17375649
48179,Serbian Orthodox Church/Perry Rd,-38.00118579,145.17386301
48180,Perry Rd/Westwood Bvd,-38.00541737,145.17244826
48181,Westwood Bvd/Perry Rd,-38.00482531,145.17320326
48182,Stanley Rd/Westwood Bvd,-38.00496623,145.16835934
48183,Stanley Rd/Westwood Bvd,-38.00474892,145.16771556
48184,Chapel Rd/Westwood Bvd,-38.00419032,145.16137436
48185,Chapel Rd/Westwood Bvd,-38.00413777,145.16204763
48186,Fenland Pl/Keylana Dr,-38.00434545,145.15574426
48187,Fenland Pl/Keylana Dr,-38.00433394,145.15558511
48188,Lake View Bvd/Keylana Dr,-38.00450241,145.15082023
48189,Lake View Bvd/Keylana Dr,-38.00440857,145.15058342
48190,Stanford Ave/Keylana Dr,-38.00357426,145.14510351
48191,Alana Ct/Keylana Dr,-38.00312825,145.1431103
48192,Princetown Dr/Waterside Dr,-38.01551619,145.13550759
48193,Princetown Dr/Waterside Dr,-38.01522628,145.13484288
48293,Heatherdale Station/Molan St,-37.81935748,145.21413934
48368,Monash University,-37.91464313,145.13183523
48471,Monash University,-37.91401147,145.13178296
48473,Monash University,-37.91420911,145.13174383
48474,Monash University,-37.91439792,145.1317163
4849,Savaris Ct/Park Rd,-37.80163666,145.19149827
48542,Logis Bvd/Hammond Rd,-38.00497273,145.20736735
48543,James St/Heatherton Rd,-37.96464187,145.16973745
48582,High Street Rd/Jordan St,-37.86717948,145.10265966
48586,Evans St/Highbury Rd,-37.85435632,145.1021474
48590,Highview Rd/Chesterville Rd,-37.92975234,145.06307421
48860,Cadd Lane/Hemmings St,-37.98383139,145.21094481
48861,Newton Lane/Hemmings St,-37.98374217,145.2110039
48878,Cheltenham Railway Station/Charman Rd,-37.96733733,145.05525693
48879,Cheltenham Railway Station/Charman Rd,-37.96798382,145.05511465
48880,Cheltenham Railway Station/Charman Rd,-37.96742047,145.05537995
48881,Cheltenham Railway Station/Charman Rd,-37.96804031,145.05526115
4939,Elgar Rd/Belmore Rd,-37.80011072,145.11713168
4940,Valda Ave/Belmore Rd,-37.80062556,145.11382489
4941,Boondara Rd/Belmore Rd,-37.80104204,145.11113388
4942,Rostrevor Pde/Belmore Rd,-37.80145438,145.1087496
4943,Belgravia Ave/Belmore Rd,-37.80179423,145.10634444
4944,East Balwyn SC/354 Belmore Rd,-37.80291305,145.10306748
4946,Minifie Park/Belmore Rd,-37.80410933,145.09566543
49468,Ringwood Station/Maroondah Hwy,-37.81526133,145.22934692
4947,Glenluss St/Belmore Rd,-37.80461069,145.09323325
4948,Hosken St/Belmore Rd,-37.8044623,145.09019308
4949,Balwyn Leisure Centre/Belmore Rd,-37.8041015,145.08739691
4950,Balwyn Rd/Belmore Rd,-37.80356307,145.08254956
4951,Dee St/Belmore Rd,-37.80313798,145.08024353
4952,Morris St/Belmore Rd,-37.80279719,145.07758324
4953,Macleay Park/Belmore Rd,-37.80256656,145.07560159
4954,Metung St/Belmore Rd,-37.80201225,145.07201556
4955,Para St/Belmore Rd,-37.80165955,145.06864013
4956,Birtles St/Belmore Rd,-37.80125041,145.06567508
4957,Burke Rd/Belmore Rd,-37.80088904,145.06287919
4958,Lady Brasseys Dr/Harp Rd,-37.80044038,145.05916564
4959,First Ave/Harp Rd,-37.80004621,145.05602994
4965,Box Hill TAFE/Nelson Rd,-37.81715043,145.11926621
4966,Box Hill Hospital/Nelson Rd,-37.8145995,145.1197967
4967,Wellington Rd/Arnold St,-37.81427411,145.11804419
4968,Kenmare St/Elgar Rd,-37.81212985,145.11582676
4969,Hagenauer Reserve/Elgar Rd,-37.80913735,145.11635718
4970,Mitchell Rd/Elgar Rd,-37.80581263,145.11696415
4971,Cairo Rd/Elgar Rd,-37.80373697,145.11734626
4972,Horfield Ave/Elgar Rd,-37.80188597,145.11768856
4975,Thames St/Station St,-37.81444116,145.12456046
4976,Severn St/Station St,-37.81269788,145.1248772
4977,Tyne St/Station St,-37.81064903,145.12524709
4978,Shannon St/Station St,-37.80802528,145.12573372
4979,Paisley St/Station St,-37.80639838,145.12600203
4980,Memorial Park/Station St,-37.80508479,145.12613746
4981,Inglis St/Station St,-37.80363823,145.12641254
4982,St Philips Pl/Station St,-37.8012213,145.12687114
49849,Glen Iris Station/Wills St,-37.85940299,145.05849521
49962,Mordialloc Station/Albert St,-38.00611695,145.08781953
49963,Mordialloc Station/Albert St,-38.00627212,145.08794078
49964,Mordialloc Station/Albert St,-38.00658283,145.08820605
5016,Burwood Hwy/Warrigal Rd,-37.85093141,145.09542739
5017,Burwood Hwy/Warrigal Rd,-37.85082809,145.09572555
5018,St Benedicts School/Warrigal Rd,-37.84870309,145.09583704
5019,St Benedicts School/Warrigal Rd,-37.84878637,145.09597128
5025,Wattle Park PS/Thomas St,-37.8427737,145.09642139
5027,Lewis St/Thomas St,-37.84271967,145.09475226
5029,Through Rd/Joffre St,-37.84213908,145.09228986
5031,Norman St/Through Rd,-37.83991812,145.09259708
5033,Webster St/Through Rd,-37.83641432,145.09326686
5034,Riversdale Rd/Union Rd,-37.8353236,145.09547662
5035,Riversdale Rd/Union Rd,-37.83535375,145.09566902
5036,Thistle St/Union Rd,-37.83253125,145.09611656
5037,Thistle St/Union Rd,-37.83225346,145.0962146
5038,Canterbury Rd/Union Rd,-37.82625713,145.09711857
5044,Louise Ave/Mont Albert Rd,-37.82117085,145.10528128
5045,Louise Ave/Mont Albert Rd,-37.82139491,145.10576406
5046,St Johns Ave/Mont Albert Rd,-37.82142041,145.1079106
5047,St Johns Ave/Mont Albert Rd,-37.82166637,145.10807474
5048,View St/Mont Albert Rd,-37.8217446,145.11014042
5049,View St/Mont Albert Rd,-37.82184023,145.10992212
5050,Elgar Rd/Mont Albert Rd,-37.82213345,145.11359558
5051,Elgar Rd/Mont Albert Rd,-37.82224619,145.11332005
5102,Watts St/Whitehorse Rd,-37.81808204,145.12569523
5103,Our Lady of Sion College/Whitehorse Rd,-37.81877096,145.12991525
5105,Box Hill City Oval/Whitehorse Rd,-37.81959171,145.13677905
5106,Malabar Rd/Whitehorse Rd,-37.81912434,145.14027848
5107,Service Rd/Whitehorse Rd,-37.81830672,145.14271876
5108,Frederick St/Whitehorse Rd,-37.81745877,145.14667067
5109,Whitehorse Rd/Station St,-37.81804777,145.15031398
5110,Blackburn Station/Railway Rd,-37.81976821,145.15025967
5111,Whitehorse Rd/Chapel St,-37.81859107,145.1539244
5112,Maple St/Whitehorse Rd,-37.81777563,145.15825028
5113,Linden St/Whitehorse Rd,-37.81794598,145.16165416
5115,Elm St/Goodwin St,-37.8155793,145.16360999
5117,Springfield Rd/Goodwin St,-37.81215784,145.1643877
5118,Ashlar Cres/Springfield Rd,-37.81157024,145.16195998
5119,Maple St/Springfield Rd,-37.81135393,145.16022736
5120,Springfield Rd/Surrey Rd,-37.81053096,145.1577374
5121,Deane St/Surrey Rd,-37.80849153,145.15814021
5122,Burcote St/Surrey Rd,-37.80424204,145.15898407
5123,Junction Rd/Surrey Rd,-37.80585949,145.15868266
51251,Hammond Rd/Greens Rd,-38.01366331,145.2075771
51252,Hammond Rd/Greens Rd,-38.01415397,145.20961547
51253,Frankston-Dandenong Rd/Greens Rd,-38.01464067,145.21673426
51254,Frankston-Dandenong Rd/Greens Rd,-38.01488825,145.2164207
51255,Williams Rd/Greens Rd,-38.01516101,145.22074262
51256,Nicole Way/Greens Rd,-38.01531748,145.22036294
51257,Greens Rd/Kitchen Rd,-38.01709112,145.22561694
51258,Greens Rd/Kitchen Rd,-38.01726889,145.22545317
51259,Zenith Rd/Kitchen Rd,-38.02138603,145.22477287
51260,Nissan Dr/Kitchen Rd,-38.02170741,145.22457146
51261,Monterey Rd/Kitchen Rd,-38.02555515,145.22395453
51262,Monterey Rd/Kitchen Rd,-38.02576877,145.22377848
51263,Healey Rd/Kitchen Rd,-38.02962533,145.22314986
51264,Healey Rd/Kitchen Rd,-38.02923693,145.22309088
51265,Healey Rd/England St,-38.03006965,145.2191629
51266,Healey Rd/England St,-38.03005875,145.21903784
51267,Abbotts Rd/England St,-38.0317948,145.21882489
51268,Abbotts Rd/England St,-38.03192751,145.21866217
51269,Taylors Rd/Abbotts Rd,-38.03363333,145.22837389
51270,Taylors Rd/Abbotts Rd,-38.03378339,145.22816518
51271,Soccio Pl/Abbotts Rd,-38.03430168,145.23386102
51272,National Dr/Abbotts Rd,-38.03450278,145.23404988
51273,Gaine Rd/Abbotts Rd,-38.03514134,145.2405747
51274,Monash Dr/Abbotts Rd,-38.03524586,145.24033292
51295,Dandenong Station/Foster St,-37.98946811,145.20945285
51586,Huntingdale Station/Haughton Rd,-37.91119986,145.10306485
51587,Huntingdale Station/Haughton Rd,-37.9109403,145.10261654
51588,Huntingdale Station/Haughton Rd,-37.91086528,145.10299383
51589,Huntingdale Station/Haughton Rd,-37.91098422,145.10310452
51590,Huntingdale Station/Haughton Rd,-37.91115794,145.1032593
51597,Clayton Station/Clayton Rd,-37.92467256,145.11990889
51598,Clayton Station/Carinish Rd,-37.92475397,145.12105587
51599,Clayton Station/Carinish Rd,-37.92445953,145.12067656
51600,Dendy St/Nepean Hwy,-37.92215796,145.02367289
51601,Classic Residences Ret Village/Thomas St,-37.91936736,145.02278066
51603,Burwah Ave/Marriage Rd,-37.92008769,145.02006529
51604,Robinson St/Marriage Rd,-37.91997922,145.02004544
51605,Brighton Sec Col/Marriage Rd,-37.91977112,145.01732083
51606,Brighton Sec Col/Marriage Rd,-37.91966379,145.01736922
51607,Balfour St/Marriage Rd,-37.91925416,145.01285268
51608,Billson St/Marriage Rd,-37.91928601,145.01420554
51609,Brewer Rd/Nepean Hwy,-37.92113188,145.02321119
51639,Copas Park/Noble St,-37.96876886,145.17492835
51640,Noble Park Station/Mons Pde,-37.96670257,145.17650488
51641,Douglas St/Frank St,-37.96589218,145.17364498
51642,Noble St/Frank St,-37.96797205,145.17294459
51643,Murrumbeena Station/Neerim Rd,-37.8895434,145.06700537
51644,Murrumbeena Station/Neerim Rd,-37.88965019,145.06692298
51645,Murrumbeena Station/Murrumbeena Rd,-37.890113,145.06656974
51646,Murrumbeena Station/Murrumbeena Rd,-37.88994787,145.06639212
51840,Duncan Mackinnon Reserve/Murrumbeena Rd,-37.90428245,145.06291199
51841,Molden St/East Boundary Rd,-37.908434,145.06164295
51842,South Dr/East Boundary Rd,-37.91149762,145.06107343
51843,Deakin St/East Boundary Rd,-37.91377099,145.06067249
51844,Glen Eira Sports and Aquatic Centre/East Boundary Rd,-37.91591862,145.06029758
51845,Neville St/Tucker Rd,-37.92352321,145.05040504
51846,Pollina St/Tucker Rd,-37.92591288,145.04995511
51847,Halley Park/Jasper Rd,-37.92773167,145.04010002
51848,Small Rd/Jasper Rd,-37.929852,145.03971376
51849,Fairbank Rd/Jasper Rd,-37.93228608,145.03922813
51850,Brailsford Rd/Jasper Rd,-37.93213143,145.03914122
51851,Uonga Rd/Jasper Rd,-37.92969697,145.03960411
51852,Halley Park/Jasper Rd,-37.92754043,145.03997995
51853,Purtell St/Tucker Rd,-37.92556006,145.04987342
51854,Lawson St/Tucker Rd,-37.92349355,145.05024655
51855,Centre Rd/Tucker Rd,-37.92087025,145.05073675
51856,Centre Rd/East Boundary Rd,-37.92040416,145.05906489
51857,Charles St/East Boundary Rd,-37.918356,145.05946
51858,Glen Eira Sports and Aquatic Centre/East Boundary Rd,-37.91618248,145.05990389
51859,Shrewsbury St/East Boundary Rd,-37.91333411,145.06041097
51860,Bethwyn St/East Boundary Rd,-37.91112324,145.06077615
51861,Molden St/East Boundary Rd,-37.90821181,145.06128481
51862,Duncan Mackinnon Reserve/Murrumbeena Rd,-37.90406607,145.06290629
5247,Ventura St/Surrey Rd,-37.80341751,145.15927714
5248,Grosvenor St/Surrey Rd,-37.80461228,145.15903167
5249,Junction Rd/Surrey Rd,-37.8061128,145.15874452
5250,Deane St/Surrey Rd,-37.80829619,145.15832681
5251,Springfield Rd/Surrey Rd,-37.81080299,145.15784423
5252,Surrey Rd/Springfield Rd,-37.81110991,145.15902933
5254,Ashlar Cres/Springfield Rd,-37.81144572,145.1620653
5255,Springfield Rd/Goodwin St,-37.81206052,145.1645037
5257,Goodwin St/Elm St,-37.81520163,145.16308543
5258,Larch St/Fir St,-37.81490857,145.1575945
5259,Blackburn PS/Surrey Rd,-37.81699967,145.15646329
5260,Albert St/Railway Rd,-37.81991509,145.15215323
5261,Blackburn Station/Railway Rd,-37.81990155,145.15014273
5262,Whitehorse Rd/Station St,-37.8176505,145.15026709
5264,Downing St/Whitehorse Rd,-37.8176235,145.14625758
5265,Frankcom St/Whitehorse Rd,-37.81848724,145.14273696
5266,Minna St/Whitehorse Rd,-37.81959842,145.1394827
5267,Box Hill HS/Whitehorse Rd,-37.81968919,145.13667435
5268,1100 Whitehorse Rd,-37.81923166,145.13282328
5269,Our Lady of Sion College/Whitehorse Rd,-37.81887023,145.12992411
5270,Watts St/Whitehorse Rd,-37.81860003,145.12596614
5716,Parkside St/Clarence St,-37.89216261,145.01057931
5717,Kooyong Rd/Clarence St,-37.89250902,145.01348111
5718,Jupiter St/Kooyong Rd,-37.8941854,145.0134929
5719,Bethlehem Healthcare/Kooyong Rd,-37.89629624,145.01308361
5720,Kooyong Rd/Gardenvale Rd,-37.89841358,145.01199178
5754,Wantirna South PS/Tyner Rd,-37.87257567,145.2375937
5790,Wellington Rd/Whitehorse Rd,-37.81704926,145.11688314
5791,Nangnak Lane/Whitehorse Rd,-37.8163028,145.1107904
5792,Laing St/Whitehorse Rd,-37.81588783,145.10683635
5793,Pryton Ct/Union Rd,-37.80808541,145.10079968
5794,Belmore Rd/Union Rd,-37.80520164,145.10136196
5796,Belmore Rd/Greythorn Rd,-37.80344856,145.09715895
5797,Yeneda St/Greythorn Rd,-37.80139228,145.0976206
5814,Hislop Reserve/Balwyn Rd,-37.80058807,145.08359189
5815,Belmore Rd/Balwyn Rd,-37.80390339,145.08297237
5816,Yongala St/Balwyn Rd,-37.80606899,145.08258697
5817,Frederick St/Balwyn Rd,-37.80740714,145.08230247
5818,Gordon St/Balwyn Rd,-37.80902453,145.08201073
5819,Ellen St/Balwyn Rd,-37.81027278,145.08173989
5820,Whitehorse Rd/Balwyn Rd,-37.81314816,145.08122245
5821,Fintona Girls School/Balwyn Rd,-37.81475599,145.08089683
5822,Mont Albert Rd/Balwyn Rd,-37.81767604,145.08035543
5823,Mont Albert Rd/Rochester Rd,-37.81908463,145.08218205
5824,31 Rochester Rd,-37.82072022,145.08190114
5825,Canterbury Station/Rochester Rd,-37.82328969,145.08141426
5826,Daphne St/Canterbury Rd,-37.82347301,145.07718319
5827,Alexandra Ave/Canterbury Rd,-37.82297972,145.07236756
5828,Gwenda Ave/Canterbury Rd,-37.82272688,145.07013603
5829,Canterbury Rd/Stanhope Gr,-37.82249976,145.06563167
5830,Broadway/Stanhope Gr,-37.8254993,145.06499664
5919,Williams Rd/Malvern Rd,-37.84819042,145.0034314
5920,Chatsworth Rd/Malvern Rd,-37.84861537,145.00670437
5921,A'Beckett St/Malvern Rd,-37.84899671,145.00953533
5922,Malvern Rd/Orrong Rd,-37.84978927,145.01217342
5923,Toorak Station/Orrong Rd,-37.85221616,145.01180137
5924,High St/Orrong Rd,-37.85456237,145.01145419
5925,Barnato Gr/Orrong Rd,-37.857087,145.0109999
5926,Dandenong Rd/Orrong Rd,-37.86068201,145.01042585
5927,Hughenden Rd/Orrong Rd,-37.86233423,145.01007451
5928,Alma Rd/Orrong Rd,-37.86396921,145.00976909
5929,Holroyd Ave/Orrong Rd,-37.86543323,145.00947961
5930,Inkerman St/Orrong Rd,-37.86776945,145.00907571
5932,Balaclava Rd/Orrong Rd,-37.87081497,145.00851626
5933,Milburn Gr/Orrong Rd,-37.87350957,145.00798895
5934,Loch Ave/Orrong Rd,-37.87585402,145.00753925
5935,Glen Eira Rd/Orrong Rd,-37.87832419,145.00706338
5936,Villiers St/Orrong Rd,-37.88038174,145.00670094
5937,Sandham St/Orrong Rd,-37.88294082,145.00615439
5938,Glen Huntly Rd/Orrong Rd,-37.88529007,145.00598869
5939,Rowan St/Orrong Rd,-37.88711553,145.00575751
5940,Archibald St/Orrong Rd,-37.88851744,145.00552638
5941,Downshire Rd/Riddell Pde,-37.89061525,145.00541291
5942,Shoobra Rd/Riddell Pde,-37.89155579,145.0066725
5943,College St/Clarence St,-37.89207168,145.00893288
5944,Parkside St/Clarence St,-37.89224252,145.01050893
5945,Kooyong Rd/Clarence St,-37.89259679,145.01334229
5946,Parnell St/Kooyong Rd,-37.89412924,145.01336932
5948,Gardenvale Rd/Kooyong Rd,-37.8990792,145.01245152
5949,North Rd/Kooyong Rd,-37.90001253,145.0122217
6033,Strickland Dr/Jells Rd,-37.89363082,145.19146687
6196,Victoria St/Rutland Rd,-37.82069137,145.13053706
6197,Rutland Rd/Barcelona St,-37.82133746,145.13206584
6198,32 Barcelona St,-37.82264926,145.13181691
6199,Sweetland Rd/Barcelona St,-37.8238762,145.13189958
6200,Via Media Park/Albion Rd,-37.82549391,145.13389249
6201,Middleborough Rd/Albion Rd,-37.82577814,145.13647576
6202,Gardenvale Station/Martin St,-37.89732522,145.00412867
6203,Younger Ave/North Rd,-37.90077998,145.01551055
6204,Hawthorn Rd/North Rd,-37.90127822,145.01994399
6205,Brighton Cemetery/North Rd,-37.90159089,145.02246042
6206,Bambra Rd/North Rd,-37.90197954,145.02574821
6207,Spring Rd/North Rd,-37.9023101,145.02826421
6208,Scott St/North Rd,-37.90263966,145.03072339
6209,Frederick St/North Rd,-37.90294025,145.03306964
6210,Ormond Uniting Hall/North Rd,-37.9032534,145.03563166
6211,Dalmor Ave/North Rd,-37.90350411,145.03769494
6212,Ormond Station/North Rd,-37.90372398,145.03953158
6213,Ulupna Rd/North Rd,-37.90415719,145.04281838
6214,Nicholls Rd/North Rd,-37.90463654,145.04671817
6215,Wild Cherry Rd/North Rd,-37.90507256,145.05018696
6216,Koornang Rd/North Rd,-37.90533354,145.05234106
6217,Tara Gr/North Rd,-37.9056459,145.05488053
6218,Elimatta Rd/North Rd,-37.90580056,145.05605932
622,Kawana Cres/Remington Dr,-37.88844804,145.18263315
6220,Murrumbeena Rd/North Rd,-37.90637403,145.06077573
6221,Crosbie Rd/North Rd,-37.90697169,145.0658783
6222,Brett St/North Rd,-37.90733782,145.06841648
6223,Reid St/North Rd,-37.90780396,145.07211223
6224,Poath Rd/North Rd,-37.90799068,145.07360873
6225,Brine St/North Rd,-37.90835451,145.07656789
6226,Austin St/North Rd,-37.90862494,145.07877881
6227,White St/North Rd,-37.90896654,145.08148837
6228,Warrigal Rd/North Rd,-37.90932042,145.08440237
6328,RHL Sparks Reserve/Middleborough Rd,-37.82818806,145.13671055
6329,Canterbury Rd/Middleborough Rd,-37.83155,145.13617147
6330,Ayr St/Middleborough Rd,-37.83302414,145.13592985
6331,Dundee St/Middleborough Rd,-37.83489356,145.13561008
6342,Inala Village/Middleborough Rd,-37.83760725,145.13510995
6343,Aldinga St/Middleborough Rd,-37.83948532,145.1347672
6344,Fulton Rd/Middleborough Rd,-37.84117403,145.13441783
6345,Hastings Ave/Middleborough Rd,-37.84213559,145.13424587
6346,Joyhill Ave/Middleborough Rd,-37.84378898,145.13394282
6347,Eley Rd/Middleborough Rd,-37.84629565,145.13345914
6349,Foundation Bvd/Middleborough Rd ,-37.84822776,145.13311493
6350,Burwood Hwy/Middleborough Rd,-37.85263247,145.13241282
6351,Rees St/Middleborough Rd,-37.85526488,145.13190311
6352,Highbury Rd/Middleborough Rd,-37.85693646,145.13161085
6353,Nelson Rd/Whitehorse Rd,-37.81732629,145.11786444
6354,Hood St/Whitehorse Rd,-37.81650353,145.11094433
6355,Laing St/Whitehorse Rd,-37.81598783,145.1068906
6356,Marlborough St/Whitehorse Rd,-37.81560319,145.10370829
6357,York St/Whitehorse Rd,-37.81539393,145.10190742
6358,Erne St/Union Rd,-37.81014078,145.10028129
6359,Winmalee Rd/Union Rd,-37.80831706,145.10063472
